"","PlotID","season","Source","ElapsedTimeSinceUnewRunoffStarted_Minutes","data","proxy","detection level","method","detection frequency","type of mictobes","analysis type","amended field","names of microbes","day","week"
"2035","402","D","X","60",47000,"47000","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",2,2
"2036","402","A","X","30",2.5,"1.25","BDL","Giardia_CystsPer100ml","0","parasiticpathogens","culturable","0","Giardia",2,2
"2037","402","C","X","60",22.1,"22.1","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",2,2
"2038","402","C","X","60",1,"0.5","BDL","Giardia_CystsPer100ml","0","parasiticpathogens","culturable","0","Giardia",2,2
"2039","402","D","X","5",10.2,"10.2","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",2,2
"2040","402","C","X","60",0.01,"0.005","BDL","Crypto_OocystsPer100ml","0","parasiticpathogens","culturable","0","Crypto",2,2
"2041","402","B","X","30",3,"1.5","BDL","CampylobacterCulturable_MPNPer100ml","0","bacteriapathogens","culturable","0","Campylobacter",2,2
"2042","402","A","X","30",2.3,"2.3","WR","CampylobacterCulturable_MPNPer100ml","1","bacteriapathogens","culturable","0","Campylobacter",2,2
"2043","402","B","X","30",3.533,"3.533","WR","Crypto_OocystsPer100ml","1","parasiticpathogens","culturable","1","Crypto",2,2
"2044","402","A","X","60",3,"1.5","BDL","Crypto_OocystsPer100ml","0","parasiticpathogens","culturable","0","Crypto",2,2
"2045","402","B","X","20",210,"210","WRC","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","1","entero",2,2
"2046","402","D","X","5",138000,"138000","WRC","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",2,2
"2047","402","D","X","30",5.7,"5.7","WR","Crypto_OocystsPer100ml","1","parasiticpathogens","culturable","0","Crypto",2,2
"2048","402","B","X","10",91,"91","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","1","entero",2,2
"2049","402","D","X","30",3,"1.5","BDL","SalmonellaCulturableWildType_MPNPer100ml","0","bacteriapathogens","culturable","0","Salmonella",2,2
"2050","402","A","X","60",2.5,"1.25","BDL","Giardia_CystsPer100ml","0","parasiticpathogens","culturable","0","Giardia",2,2
"2051","402","C","X","20",53000,"53000","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",2,2
"2052","402","B","X","30",3,"1.5","BDL","SalmonellaCulturableWildType_MPNPer100ml","0","bacteriapathogens","culturable","0","Salmonella",2,2
"2053","402","D","X","30",87,"87","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",2,2
"2054","402","A","X","60",0.32,"0.16","BDL","EColi0157Culturable_MPNPer100ml","0","bacteriapathogens","culturable","0","EColi0157",2,2
"2055","402","C","X","60",3,"1.5","BDL","CampylobacterCulturable_MPNPer100ml","0","bacteriapathogens","culturable","0","Campylobacter",2,2
"2056","402","C","X","30",3,"1.5","BDL","CampylobacterCulturable_MPNPer100ml","0","bacteriapathogens","culturable","0","Campylobacter",2,2
"2057","402","B","X","5",58,"58","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","1","entero",2,2
"2058","402","D","X","30",72000,"72000","WRC","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",2,2
"2059","402","C","X","60",3,"1.5","BDL","EColi0157Culturable_MPNPer100ml","0","bacteriapathogens","culturable","0","EColi0157",2,2
"2060","402","D","X","60",3,"1.5","BDL","SalmonellaCulturableWildType_MPNPer100ml","0","bacteriapathogens","culturable","0","Salmonella",2,2
"2061","402","D","X","30",46000,"46000","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",2,2
"2062","402","C","X","60",38000,"38000","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",2,2
"2063","402","C","X","10",16.2,"16.2","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",2,2
"2064","402","B","X","60",8.2,"8.2","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",2,2
"2065","402","A","X","60",1357,"1357","WR","ClostridiumCulturable_TSCF_CFUPer100ml","1","indicator","culturable","1","Clostridium",2,2
"2066","402","B","X","15",154,"154","WR","ClostridiumCulturable_TSCF_CFUPer100ml","1","indicator","culturable","0","Clostridium",2,2
"2067","402","D","X","30",1.4,"1.4","WR","Giardia_CystsPer100ml","1","parasiticpathogens","culturable","0","Giardia",2,2
"2068","402","D","X","20",64000,"64000","WRC","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",2,2
"2069","402","C","X","60",44000,"44000","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",2,2
"2070","402","D","X","10",96.5,"96.5","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",2,2
"2071","402","C","X","30",3,"1.5","BDL","EColi0157Culturable_MPNPer100ml","0","bacteriapathogens","culturable","0","EColi0157",2,2
"2072","402","D","X","30",64.9,"64.9","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",2,2
"2073","402","D","X","60",166.3,"166.3","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",2,2
"2074","402","A","X","30",3,"1.5","BDL","Crypto_OocystsPer100ml","0","parasiticpathogens","culturable","0","Crypto",2,2
"2075","402","B","X","30",0.06667,"0.033335","BDL","Giardia_CystsPer100ml","0","parasiticpathogens","culturable","1","Giardia",2,2
"2076","402","D","X","10",122000,"122000","WRC","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",2,2
"2077","402","A","X","60",2.3,"2.3","WR","CampylobacterCulturable_MPNPer100ml","1","bacteriapathogens","culturable","0","Campylobacter",2,2
"2078","402","B","X","30",6,"6","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",2,2
"2079","402","A","X","30",1780,"1780","WR","ClostridiumCulturable_TSCF_CFUPer100ml","1","indicator","culturable","1","Clostridium",2,2
"2080","402","C","X","60",3,"1.5","BDL","SalmonellaCulturableWildType_MPNPer100ml","0","bacteriapathogens","culturable","0","Salmonella",2,2
"2081","402","C","X","30",1.42857143,"1.42857143","WR","Giardia_CystsPer100ml","1","parasiticpathogens","culturable","0","Giardia",2,2
"2082","402","C","X","30",48000,"48000","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",2,2
"2083","402","D","X","20",80.1,"80.1","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",2,2
"2084","402","B","X","60",0.1,"0.05","BDL","Giardia_CystsPer100ml","0","parasiticpathogens","culturable","1","Giardia",2,2
"2085","402","B","X","60",3,"1.5","BDL","SalmonellaCulturableWildType_MPNPer100ml","0","bacteriapathogens","culturable","0","Salmonella",2,2
"2086","403","C","C","30",1040.3,"1040.3","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,2
"2087","403","A","C","60",210000,"210000","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,2
"2088","403","C","C","30",4.3,"4.3","WR","ClostridiumCulturable_TSCF_CFUPer100ml","1","indicator","culturable","0","Clostridium",3,2
"2089","403","C","C","20",472.95,"472.95","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,2
"2090","403","A","C","60",14685,"14685","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,2
"2091","403","C","C","20",3900,"3900","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,2
"2092","403","C","C","60",3,"1.5","BDL","SalmonellaCulturableWildType_MPNPer100ml","0","bacteriapathogens","culturable","0","Salmonella",3,2
"2093","403","C","C","60",10300,"10300","WRC","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,2
"2094","403","C","C","30",7250,"7250","WRC","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,2
"2095","403","A","C","30",250000,"250000","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,2
"2096","403","B","C","60",3,"1.5","BDL","EColi0157Culturable_MPNPer100ml","0","bacteriapathogens","culturable","1","EColi0157",3,2
"2097","403","B","C","60",5421500,"5421500","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,2
"2098","403","B","C","20",12878000,"12878000","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,2
"2099","403","C","C","30",0.159,"0.159","WR","Crypto_OocystsPer100ml","1","parasiticpathogens","culturable","0","Crypto",3,2
"2100","403","C","C","60",3,"1.5","BDL","CampylobacterCulturable_MPNPer100ml","0","bacteriapathogens","culturable","0","Campylobacter",3,2
"2101","403","A","C","30",4,"2","BDL","Crypto_OocystsPer100ml","0","parasiticpathogens","culturable","0","Crypto",3,2
"2102","403","B","C","30",0.08,"0.08","WR","Crypto_OocystsPer100ml","1","parasiticpathogens","culturable","1","Crypto",3,2
"2103","403","C","C","30",3,"3","WR","EColi0157Culturable_MPNPer100ml","1","bacteriapathogens","culturable","0","EColi0157",3,2
"2104","403","B","C","30",0.08,"0.04","BDL","Giardia_CystsPer100ml","0","parasiticpathogens","culturable","1","Giardia",3,2
"2105","403","A","C","60",16290,"16290","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,2
"2106","403","C","C","15",0.53,"0.53","WR","ClostridiumCulturable_TSCF_CFUPer100ml","1","indicator","culturable","0","Clostridium",3,2
"2107","403","C","C","60",3,"1.5","BDL","EColi0157Culturable_MPNPer100ml","0","bacteriapathogens","culturable","0","EColi0157",3,2
"2108","403","C","C","60",1.42857143,"0.714285715","BDL","Giardia_CystsPer100ml","0","parasiticpathogens","culturable","0","Giardia",3,2
"2109","403","B","C","30",3,"1.5","BDL","EColi0157Culturable_MPNPer100ml","0","bacteriapathogens","culturable","1","EColi0157",3,2
"2110","403","B","C","60",0.215,"0.215","WR","Crypto_OocystsPer100ml","1","parasiticpathogens","culturable","1","Crypto",3,2
"2111","403","A","C","10",26365,"26365","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,2
"2112","403","C","C","60",0.329,"0.329","WR","Crypto_OocystsPer100ml","1","parasiticpathogens","culturable","0","Crypto",3,2
"2113","403","C","C","60",890.85,"890.85","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,2
"2114","403","B","C","30",3,"1.5","BDL","SalmonellaCulturableWildType_MPNPer100ml","0","bacteriapathogens","culturable","0","Salmonella",3,2
"2115","403","B","C","60",3,"1.5","BDL","SalmonellaCulturableWildType_MPNPer100ml","0","bacteriapathogens","culturable","0","Salmonella",3,2
"2116","403","A","C","60",114000,"114000","WRC","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,2
"2117","403","A","C","10",280000,"280000","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,2
"2118","403","B","C","20",740,"740","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","1","entero",3,2
"2119","403","B","C","10",780,"780","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","1","entero",3,2
"2120","403","C","C","10",518.8666667,"518.8666667","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,2
"2121","403","B","C","60",5170500,"5170500","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,2
"2122","403","B","C","30",820,"820","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","1","entero",3,2
"2123","403","C","C","5",5800,"5800","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,2
"2124","403","B","C","60",580,"580","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","1","entero",3,2
"2125","403","B","C","60",540,"540","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","1","entero",3,2
"2126","403","C","C","10",2800,"2800","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,2
"2127","403","C","C","60",1593.45,"1593.45","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,2
"2128","403","A","C","5",370000,"370000","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,2
"2129","403","C","C","60",7200,"7200","WRC","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,2
"2130","403","C","C","5",516.5,"516.5","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,2
"2131","403","A","C","60",3,"1.5","BDL","Crypto_OocystsPer100ml","0","parasiticpathogens","culturable","0","Crypto",3,2
"2132","403","B","C","15",41,"41","WR","ClostridiumCulturable_TSCF_CFUPer100ml","1","indicator","culturable","1","Clostridium",3,2
"2133","403","B","C","30",10539000,"10539000","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,2
"2134","403","C","C","60",12,"12","WR","ClostridiumCulturable_TSCF_CFUPer100ml","1","indicator","culturable","0","Clostridium",3,2
"2135","403","B","C","10",19433000,"19433000","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,2
"2136","403","A","C","60",92,"92","WR","CampylobacterCulturable_MPNPer100ml","1","bacteriapathogens","culturable","0","Campylobacter",3,2
"2137","403","C","C","30",15.87301587,"7.936507935","BDL","Giardia_CystsPer100ml","0","parasiticpathogens","culturable","0","Giardia",3,2
"2138","403","A","C","30",3.6,"1.8","BDL","Giardia_CystsPer100ml","0","parasiticpathogens","culturable","0","Giardia",3,2
"2139","403","B","C","30",3,"1.5","BDL","CampylobacterCulturable_MPNPer100ml","0","bacteriapathogens","culturable","0","Campylobacter",3,2
"2140","403","B","C","30",71,"71","WR","ClostridiumCulturable_TSCF_CFUPer100ml","1","indicator","culturable","0","Clostridium",3,2
"2141","403","C","C","30",6750,"6750","WRC","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,2
"2142","403","A","C","30",3,"3","WR","CampylobacterCulturable_MPNPer100ml","1","bacteriapathogens","culturable","0","Campylobacter",3,2
"2143","403","A","C","30",138,"138","WR","ClostridiumCulturable_TSCF_CFUPer100ml","1","indicator","culturable","0","Clostridium",3,2
"2144","403","C","C","0",3,"1.5","BDL","SalmonellaCulturableWildType_MPNPer100ml","0","bacteriapathogens","culturable","0","Salmonella",3,2
"2145","403","B","C","60",0.03077,"0.015385","BDL","Giardia_CystsPer100ml","0","parasiticpathogens","culturable","1","Giardia",3,2
"2146","403","A","C","60",3.3,"1.65","BDL","Giardia_CystsPer100ml","0","parasiticpathogens","culturable","0","Giardia",3,2
"2147","403","A","C","20",23095,"23095","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,2
"2148","403","C","C","30",469.25,"469.25","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,2
"2149","403","B","C","5",16558666.67,"16558666.67","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,2
"2150","403","A","C","20",390000,"390000","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,2
"2151","403","C","C","0",363.85,"363.85","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,2
"2152","403","B","C","60",31,"31","WR","ClostridiumCulturable_TSCF_CFUPer100ml","1","indicator","culturable","0","Clostridium",3,2
"2153","403","A","C","60",0.32,"0.16","BDL","SalmonellaCulturableWildType_MPNPer100ml","0","bacteriapathogens","culturable","0","Salmonella",3,2
"2154","403","A","C","30",0.32,"0.16","BDL","SalmonellaCulturableWildType_MPNPer100ml","0","bacteriapathogens","culturable","0","Salmonella",3,2
"2155","403","A","C","5",23620,"23620","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,2
"2156","403","C","C","30",3,"1.5","BDL","SalmonellaCulturableWildType_MPNPer100ml","0","bacteriapathogens","culturable","0","Salmonella",3,2
"2157","403","A","C","15",82.3,"82.3","WR","ClostridiumCulturable_TSCF_CFUPer100ml","1","indicator","culturable","0","Clostridium",3,2
"2158","403","A","C","30",0.32,"0.16","BDL","EColi0157Culturable_MPNPer100ml","0","bacteriapathogens","culturable","0","EColi0157",3,2
"2159","403","A","C","60",103,"103","WR","ClostridiumCulturable_TSCF_CFUPer100ml","1","indicator","culturable","0","Clostridium",3,2
"2160","403","B","C","60",3,"1.5","BDL","CampylobacterCulturable_MPNPer100ml","0","bacteriapathogens","culturable","0","Campylobacter",3,2
"2161","403","B","C","5",860,"860","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","1","entero",3,2
"2162","403","A","C","60",0.32,"0.16","BDL","EColi0157Culturable_MPNPer100ml","0","bacteriapathogens","culturable","0","EColi0157",3,2
"2163","403","C","C","30",3,"1.5","BDL","CampylobacterCulturable_MPNPer100ml","0","bacteriapathogens","culturable","0","Campylobacter",3,2
"2164","403","A","C","30",22370,"22370","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,2
"2165","404","A","P","60",2e+06,"2e+06","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,2
"2166","404","D","P","60",3,"1.5","BDL","CampylobacterCulturable_MPNPer100ml","0","bacteriapathogens","culturable","0","Campylobacter",3,2
"2167","404","A","P","60",0.82,"0.41","BDL","SalmonellaCulturableWildType_MPNPer100ml","0","bacteriapathogens","culturable","0","Salmonella",3,2
"2168","404","C","P","20",1730,"1730","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,2
"2169","404","C","P","30",1710,"1710","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,2
"2170","404","D","P","30",670000,"670000","WRC","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,2
"2171","404","D","P","10",20,"20","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,2
"2172","404","D","P","5",940000,"940000","WRC","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,2
"2173","404","C","P","5",2010,"2010","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,2
"2174","404","C","P","30",705,"705","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,2
"2175","404","A","P","30",9565,"9565","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,2
"2176","404","C","P","10",17050,"17050","WRC","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,2
"2177","404","A","P","10",1115000,"1115000","WRC","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,2
"2178","404","D","P","15",3.64,"3.64","WR","ClostridiumCulturable_TSCF_CFUPer100ml","1","indicator","culturable","0","Clostridium",3,2
"2179","404","C","P","30",20000,"20000","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,2
"2180","404","B","P","30",4,"4","WR","SalmonellaCulturableWildType_MPNPer100ml","1","bacteriapathogens","culturable","0","Salmonella",3,2
"2181","404","A","P","20",13895,"13895","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,2
"2182","404","B","P","5",83026.66667,"83026.66667","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,2
"2183","404","B","P","30",3,"1.5","BDL","CampylobacterCulturable_MPNPer100ml","0","bacteriapathogens","culturable","0","Campylobacter",3,2
"2184","404","C","P","5",24000,"24000","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,2
"2185","404","A","P","30",3.4,"3.4","WR","CampylobacterCulturable_MPNPer100ml","1","bacteriapathogens","culturable","0","Campylobacter",3,2
"2186","404","A","P","60",4.4,"4.4","WR","CampylobacterCulturable_MPNPer100ml","1","bacteriapathogens","culturable","0","Campylobacter",3,2
"2187","404","A","P","5",4736.666667,"4736.666667","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,2
"2188","404","A","P","30",773,"773","WR","ClostridiumCulturable_TSCF_CFUPer100ml","1","indicator","culturable","0","Clostridium",3,2
"2189","404","B","P","20",1590000,"1590000","WRC","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","1","entero",3,2
"2190","404","A","P","5",620000,"620000","WRC","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,2
"2191","404","A","P","30",1.3,"1.3","WR","SalmonellaCulturableWildType_MPNPer100ml","1","bacteriapathogens","culturable","0","Salmonella",3,2
"2192","404","B","P","10",1505000,"1505000","WRC","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","1","entero",3,2
"2193","404","B","P","60",3,"1.5","BDL","CampylobacterCulturable_MPNPer100ml","0","bacteriapathogens","culturable","0","Campylobacter",3,2
"2194","404","C","P","30",3,"1.5","BDL","CampylobacterCulturable_MPNPer100ml","0","bacteriapathogens","culturable","0","Campylobacter",3,2
"2195","404","C","P","60",3,"1.5","BDL","CampylobacterCulturable_MPNPer100ml","0","bacteriapathogens","culturable","0","Campylobacter",3,2
"2196","404","D","P","60",20,"20","WR","ClostridiumCulturable_TSCF_CFUPer100ml","1","indicator","culturable","0","Clostridium",3,2
"2197","404","B","P","60",147,"147","WR","ClostridiumCulturable_TSCF_CFUPer100ml","1","indicator","culturable","1","Clostridium",3,2
"2198","404","C","P","10",1425,"1425","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,2
"2199","404","C","P","30",23000,"23000","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,2
"2200","404","C","P","20",20000,"20000","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,2
"2201","404","C","P","0",3,"1.5","BDL","SalmonellaCulturableWildType_MPNPer100ml","0","bacteriapathogens","culturable","0","Salmonella",3,2
"2202","404","C","P","60",3,"1.5","BDL","SalmonellaCulturableWildType_MPNPer100ml","0","bacteriapathogens","culturable","0","Salmonella",3,2
"2203","404","D","P","30",21.12222222,"21.12222222","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,2
"2204","404","D","P","30",15.97777778,"15.97777778","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,2
"2205","404","B","P","60",50000,"50000","WRC","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","1","entero",3,2
"2206","404","D","P","30",510000,"510000","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,2
"2207","404","A","P","20",1810000,"1810000","WRC","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,2
"2208","404","A","P","30",290000,"290000","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,2
"2209","404","A","P","15",1120,"1120","WR","ClostridiumCulturable_TSCF_CFUPer100ml","1","indicator","culturable","0","Clostridium",3,2
"2210","404","C","P","0",925,"925","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,2
"2211","404","D","P","60",18.97777778,"18.97777778","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,2
"2212","404","A","P","60",507666.6667,"507666.6667","WRC","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,2
"2213","404","D","P","60",550000,"550000","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,2
"2214","404","D","P","5",15,"15","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,2
"2215","404","D","P","20",19.33333333,"19.33333333","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,2
"2216","404","A","P","60",3675,"3675","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,2
"2217","404","B","P","30",1040000,"1040000","WRC","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","1","entero",3,2
"2218","404","B","P","30",118,"118","WR","ClostridiumCulturable_TSCF_CFUPer100ml","1","indicator","culturable","1","Clostridium",3,2
"2219","404","C","P","60",20,"20","WR","ClostridiumCulturable_TSCF_CFUPer100ml","1","indicator","culturable","0","Clostridium",3,2
"2220","404","D","P","60",3,"1.5","BDL","SalmonellaCulturableWildType_MPNPer100ml","0","bacteriapathogens","culturable","0","Salmonella",3,2
"2221","404","D","P","20",540000,"540000","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,2
"2222","404","B","P","60",119380,"119380","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,2
"2223","404","B","P","60",105670,"105670","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,2
"2224","404","A","P","10",18030,"18030","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,2
"2225","404","C","P","60",24000,"24000","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,2
"2226","404","A","P","60",617,"617","WR","ClostridiumCulturable_TSCF_CFUPer100ml","1","indicator","culturable","0","Clostridium",3,2
"2227","404","B","P","60",90000,"90000","WRC","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","1","entero",3,2
"2228","404","C","P","30",3,"1.5","BDL","SalmonellaCulturableWildType_MPNPer100ml","0","bacteriapathogens","culturable","0","Salmonella",3,2
"2229","404","D","P","10",810000,"810000","WRC","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,2
"2230","404","D","P","60",12.95555556,"12.95555556","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,2
"2231","404","D","P","60",460000,"460000","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,2
"2232","404","C","P","60",1450,"1450","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,2
"2233","404","C","P","60",1845,"1845","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,2
"2234","404","A","P","60",3115,"3115","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,2
"2235","404","C","P","60",23000,"23000","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,2
"2236","404","B","P","60",7,"7","WR","SalmonellaCulturableWildType_MPNPer100ml","1","bacteriapathogens","culturable","0","Salmonella",3,2
"2237","404","C","P","30",14,"14","WR","ClostridiumCulturable_TSCF_CFUPer100ml","1","indicator","culturable","0","Clostridium",3,2
"2238","404","C","P","15",6.9,"6.9","WR","ClostridiumCulturable_TSCF_CFUPer100ml","1","indicator","culturable","0","Clostridium",3,2
"2239","404","B","P","5",1215000,"1215000","WRC","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","1","entero",3,2
"2240","404","B","P","20",61270,"61270","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,2
"2241","404","B","P","30",124140,"124140","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,2
"2242","404","B","P","10",38980,"38980","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,2
"2243","404","B","P","15",160,"160","WR","ClostridiumCulturable_TSCF_CFUPer100ml","1","indicator","culturable","1","Clostridium",3,2
"2244","405","C","X","10",10.4,"10.4","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,0
"2245","405","D","X","30",33000,"33000","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,0
